Fruit,fruit size (mm),Left Sensor Disp 2mm 1 (N),Left Sensor Disp 2mm 2 (N),Left Sensor Disp 2mm 3 (N),Left Sensor Disp 2mm 4 (N),Left Sensor Disp 2mm 5 (N),Left Sensor Disp 2mm 6 (N),Left Sensor Disp 2mm 7 (N),Left Sensor Disp 2mm 8 (N),Left Sensor Disp 2mm 9 (N),Left Sensor Disp 2mm 10 (N),Left Sensor Disp 2mm 11 (N),Left Sensor Disp 2mm 12 (N),Left Sensor Disp 2mm 13 (N),Left Sensor Disp 2mm 14 (N),Left Sensor Disp 2mm 15 (N),Right Sensor Disp 2mm 1 (N),Right Sensor Disp 2mm 2 (N),Right Sensor Disp 2mm 3 (N),Right Sensor Disp 2mm 4 (N),Right Sensor Disp 2mm 5 (N),Right Sensor Disp 2mm 6 (N),Right Sensor Disp 2mm 7 (N),Right Sensor Disp 2mm 8 (N),Right Sensor Disp 2mm 9 (N),Right Sensor Disp 2mm 10 (N),Right Sensor Disp 2mm 11 (N),Right Sensor Disp 2mm 12 (N),Right Sensor Disp 2mm 13 (N),Right Sensor Disp 2mm 14 (N),Right Sensor Disp 2mm 15 (N),Left Sensor Disp 4mm 1 (N),Left Sensor Disp 4mm 2 (N),Left Sensor Disp 4mm 3 (N),Left Sensor Disp 4mm 4 (N),Left Sensor Disp 4mm 5 (N),Left Sensor Disp 4mm 6 (N),Left Sensor Disp 4mm 7 (N),Left Sensor Disp 4mm 8 (N),Left Sensor Disp 4mm 9 (N),Left Sensor Disp 4mm 10 (N),Left Sensor Disp 4mm 11 (N),Left Sensor Disp 4mm 12 (N),Left Sensor Disp 4mm 13 (N),Left Sensor Disp 4mm 14 (N),Left Sensor Disp 4mm 15 (N),Right Sensor Disp 4mm 1 (N),Right Sensor Disp 4mm 2 (N),Right Sensor Disp 4mm 3 (N),Right Sensor Disp 4mm 4 (N),Right Sensor Disp 4mm 5 (N),Right Sensor Disp 4mm 6 (N),Right Sensor Disp 4mm 7 (N),Right Sensor Disp 4mm 8 (N),Right Sensor Disp 4mm 9 (N),Right Sensor Disp 4mm 10 (N),Right Sensor Disp 4mm 11 (N),Right Sensor Disp 4mm 12 (N),Right Sensor Disp 4mm 13 (N),Right Sensor Disp 4mm 14 (N),Right Sensor Disp 4mm 15 (N),Left Sensor Disp 6mm 1 (N),Left Sensor Disp 6mm 2 (N),Left Sensor Disp 6mm 3 (N),Left Sensor Disp 6mm 4 (N),Left Sensor Disp 6mm 5 (N),Left Sensor Disp 6mm 6 (N),Left Sensor Disp 6mm 7 (N),Left Sensor Disp 6mm 8 (N),Left Sensor Disp 6mm 9 (N),Left Sensor Disp 6mm 10 (N),Left Sensor Disp 6mm 11 (N),Left Sensor Disp 6mm 12 (N),Left Sensor Disp 6mm 13 (N),Left Sensor Disp 6mm 14 (N),Left Sensor Disp 6mm 15 (N),Right Sensor Disp 6mm 1 (N),Right Sensor Disp 6mm 2 (N),Right Sensor Disp 6mm 3 (N),Right Sensor Disp 6mm 4 (N),Right Sensor Disp 6mm 5 (N),Right Sensor Disp 6mm 6 (N),Right Sensor Disp 6mm 7 (N),Right Sensor Disp 6mm 8 (N),Right Sensor Disp 6mm 9 (N),Right Sensor Disp 6mm 10 (N),Right Sensor Disp 6mm 11 (N),Right Sensor Disp 6mm 12 (N),Right Sensor Disp 6mm 13 (N),Right Sensor Disp 6mm 14 (N),Right Sensor Disp 6mm 15 (N),Left Sensor Disp 8mm 1 (N),Left Sensor Disp 8mm 2 (N),Left Sensor Disp 8mm 3 (N),Left Sensor Disp 8mm 4 (N),Left Sensor Disp 8mm 5 (N),Left Sensor Disp 8mm 6 (N),Left Sensor Disp 8mm 7 (N),Left Sensor Disp 8mm 8 (N),Left Sensor Disp 8mm 9 (N),Left Sensor Disp 8mm 10 (N),Left Sensor Disp 8mm 11 (N),Left Sensor Disp 8mm 12 (N),Left Sensor Disp 8mm 13 (N),Left Sensor Disp 8mm 14 (N),Left Sensor Disp 8mm 15 (N),Right Sensor Disp 8mm 1 (N),Right Sensor Disp 8mm 2 (N),Right Sensor Disp 8mm 3 (N),Right Sensor Disp 8mm 4 (N),Right Sensor Disp 8mm 5 (N),Right Sensor Disp 8mm 6 (N),Right Sensor Disp 8mm 7 (N),Right Sensor Disp 8mm 8 (N),Right Sensor Disp 8mm 9 (N),Right Sensor Disp 8mm 10 (N),Right Sensor Disp 8mm 11 (N),Right Sensor Disp 8mm 12 (N),Right Sensor Disp 8mm 13 (N),Right Sensor Disp 8mm 14 (N),Right Sensor Disp 8mm 15 (N)
5,49.04821243,1.29,1.291875,1.275625,3.21375,4.0025,1.69875,4.180625,4.670625,2.118125,3.165625,3.994375,1.4675,1.23125,1.63375,1.0775,1.508125,2.3175,1.8775,2.250625,4.7525,2.78375,2.751875,4.646875,2.306875,1.458125,2.2975,1.3725,1.30375,1.49875,1.225,1.286875,1.288125,1.278125,3.208125,3.97875,1.70125,4.17125,4.64375,2.116875,3.14875,3.983125,1.478125,1.235625,1.623125,1.08,1.506875,2.308125,1.881875,2.239375,4.72625,2.774375,2.743125,4.62,2.295,1.451875,2.29,1.3725,1.304375,1.499375,1.2425,1.30625,1.315625,1.27125,3.25125,4.045,1.7725,4.1975,4.666875,2.193125,3.215,4.051875,1.515625,1.23375,1.6225,1.079375,1.5275,2.3875,1.920625,2.309375,4.743125,2.83375,2.8025,4.64375,2.36,1.461875,2.378125,1.386875,1.30375,1.499375,1.23375,1.551875,1.588125,1.298125,3.63125,4.41,2.51,4.4325,4.795625,2.995625,3.933125,4.68,1.931875,1.275,1.70375,1.06875,1.82125,3.051875,2.378125,2.8675,4.936875,3.505625,3.443125,4.905,3.003125,1.67,3.273125,1.730625,1.304375,1.5,1.234375
5,48.92366979,1.34625,1.45375,1.305,2.949375,4.155625,2.628125,3.9375,4.693125,3.261875,3.409375,3.9925,1.72625,1.25,1.626875,1.076875,1.34625,1.011875,1.36375,1.481875,3.391875,1.523125,3.4975,4.92125,3.03,2.623125,4.76625,2.65375,1.34875,1.98,1.295,1.340625,1.445,1.303125,2.946875,4.143125,2.62875,3.923125,4.67625,3.24875,3.393125,3.98,1.713125,1.2425,1.61625,1.083125,1.355,1.01625,1.37125,1.47375,3.379375,1.50875,3.473125,4.900625,3.01375,2.611875,4.74375,2.6475,1.3475,1.981875,1.294375,1.35375,1.463125,1.305625,2.96,4.150625,2.645,3.93375,4.67125,3.266875,3.40875,3.995,1.73,1.2475,1.6225,1.071875,1.346875,1.014375,1.36125,1.484375,3.378125,1.539375,3.475,4.88,3.02,2.620625,4.754375,2.653125,1.348125,1.99,1.29875,1.61875,1.9375,1.4425,3.435625,4.465,3.3425,4.293125,4.795,3.768125,4.079375,4.58125,2.166875,1.348125,1.82125,1.079375,1.364375,1.10875,1.389375,2.004375,4.106875,2.075625,4.036875,5.08125,3.615,3.3275,5.074375,3.348125,1.518125,2.646875,1.405
5,48.66216396,1.5275,1.75875,1.354375,3.20375,4.35,2.96875,3.98,4.64,3.23,3.208125,3.640625,1.495,1.246875,1.62875,1.079375,1.3475,1.05375,1.381875,1.746875,3.77,1.799375,3.498125,4.865625,3.185,2.538125,4.7275,2.614375,1.328125,1.80125,1.270625,1.535625,1.7675,1.358125,3.19125,4.3425,2.961875,3.975625,4.62625,3.229375,3.20875,3.634375,1.508125,1.246875,1.62125,1.071875,1.356875,1.0675,1.389375,1.74625,3.760625,1.795,3.485,4.850625,3.174375,2.525625,4.70375,2.596875,1.320625,1.795,1.275625,1.546875,1.796875,1.368125,3.2275,4.3525,2.998125,3.9925,4.63625,3.260625,3.24625,3.685,1.535625,1.246875,1.629375,1.07,1.3525,1.0775,1.38625,1.7675,3.795,1.826875,3.499375,4.85625,3.19875,2.57125,4.72875,2.639375,1.3325,1.825625,1.279375,1.97875,2.37875,1.670625,3.615,4.525,3.555,4.294375,4.748125,3.741875,3.915625,4.3525,1.850625,1.29125,1.715625,1.07625,1.410625,1.333125,1.444375,2.363125,4.384375,2.419375,4.011875,5.0175,3.72,3.21625,5.07,3.255,1.425625,2.280625,1.341875
5,49.04123912,1.455625,1.84125,1.313125,2.9825,4.445,2.38875,2.933125,4.88875,3.0825,1.743125,3.966875,1.670625,1.241875,1.621875,1.070625,1.354375,1.34875,1.720625,1.128125,3.76875,3.2975,2.49,4.6875,3.64375,1.81,4.066875,2.064375,1.299375,1.500625,1.225,1.45375,1.84,1.311875,2.97875,4.433125,2.38,2.933125,4.8725,3.07125,1.74625,3.954375,1.671875,1.23625,1.623125,1.08,1.35625,1.365,1.726875,1.12875,3.76125,3.288125,2.4975,4.673125,3.628125,1.81,4.054375,2.06125,1.290625,1.499375,1.225625,1.465625,1.853125,1.319375,2.99625,4.43625,2.39375,2.970625,4.881875,3.08375,1.768125,3.989375,1.680625,1.24625,1.620625,1.084375,1.359375,1.360625,1.735625,1.153125,3.7825,3.2975,2.53,4.66875,3.6375,1.84375,4.068125,2.07625,1.29,1.506875,1.241875,1.829375,2.508125,1.45375,3.44125,4.586875,2.88375,3.68625,4.95625,3.419375,2.31125,4.6025,1.989375,1.240625,1.645,1.081875,1.380625,1.82625,2.156875,1.441875,4.245625,3.708125,3.259375,4.87375,3.98,2.475,4.7275,2.458125,1.299375,1.534375,1.24875
5,50.45057375,2.0275,3.213125,1.6775,3.54125,4.645625,2.705,2.678125,4.23875,1.844375,1.324375,1.53375,1.243125,1.241875,1.636875,1.08,1.345,1.019375,1.38875,1.315,3.03,2.0775,3.256875,4.75875,3.086875,2.29125,4.4225,2.39625,1.28,1.485625,1.241875,2.02,3.205,1.685,3.52625,4.638125,2.69875,2.67875,4.230625,1.83875,1.32375,1.53375,1.24375,1.24375,1.634375,1.076875,1.356875,1.019375,1.38625,1.305,3.01875,2.07875,3.245,4.7425,3.05375,2.289375,4.394375,2.38,1.29125,1.49125,1.235,2.1275,3.3325,1.775625,3.60625,4.650625,2.85625,2.82375,4.354375,2.021875,1.320625,1.575,1.24875,1.235625,1.631875,1.080625,1.348125,1.030625,1.403125,1.411875,3.19125,2.229375,3.355,4.7675,3.188125,2.400625,4.538125,2.498125,1.294375,1.49375,1.245,2.705,3.7275,2.255625,3.9,4.71125,3.458125,3.41,4.681875,2.70125,1.351875,1.913125,1.290625,1.2425,1.639375,1.083125,1.355625,1.16875,1.495,1.859375,3.863125,2.8175,3.84875,4.905625,3.685,2.94,5.025625,2.955,1.29,1.549375,1.2575
5,49.69783117,1.826875,2.255625,1.534375,3.515625,4.50625,3.126875,3.769375,4.565625,2.670625,1.82625,2.49,1.256875,1.235,1.623125,1.071875,1.35625,1.025,1.373125,1.661875,3.27125,1.598125,3.12125,4.658125,3.1725,2.580625,4.81375,2.501875,1.315,1.6,1.23375,1.824375,2.25375,1.538125,3.49875,4.49125,3.11,3.7575,4.55375,2.656875,1.82625,2.481875,1.255625,1.2325,1.63625,1.071875,1.36375,1.02,1.380625,1.6625,3.271875,1.59875,3.099375,4.63625,3.15625,2.5775,4.79375,2.481875,1.308125,1.591875,1.24625,1.880625,2.3275,1.591875,3.546875,4.50125,3.200625,3.825,4.58125,2.753125,1.899375,2.64,1.25625,1.239375,1.636875,1.08,1.358125,1.02625,1.388125,1.75625,3.375,1.658125,3.2025,4.65375,3.22875,2.66,4.866875,2.566875,1.305625,1.64625,1.246875,2.384375,2.85125,1.98125,3.841875,4.5875,3.685,4.17625,4.7275,3.305625,2.56625,3.434375,1.424375,1.236875,1.6325,1.075625,1.35375,1.085625,1.404375,2.323125,3.979375,2.07875,3.749375,4.83,3.71875,3.264375,5.199375,3.091875,1.345625,2.035625,1.275
5,50.48630282,1.675,1.905625,1.4225,3.596875,4.58625,3.181875,3.306875,4.416875,2.89125,1.50375,1.99125,1.26375,1.233125,1.631875,1.075625,1.355,0.990625,1.38,1.060625,2.180625,1.286875,2.90875,4.436875,3.075625,3.205,5.13,2.895,1.4025,2.001875,1.2775,1.684375,1.91,1.421875,3.58875,4.58375,3.171875,3.304375,4.410625,2.895,1.499375,1.998125,1.2725,1.245625,1.636875,1.071875,1.354375,0.99875,1.365,1.053125,2.17625,1.28,2.899375,4.409375,3.05125,3.17375,5.099375,2.8675,1.39625,1.989375,1.286875,1.76,2.005625,1.48375,3.655625,4.59875,3.31125,3.478125,4.468125,3.0275,1.590625,2.18125,1.285625,1.236875,1.64,1.078125,1.345625,0.996875,1.373125,1.095,2.411875,1.3725,3.06,4.47875,3.18375,3.33,5.14875,3.0175,1.439375,2.099375,1.303125,2.140625,2.425625,1.90875,3.9125,4.695,3.758125,4.009375,4.655625,3.580625,2.0475,2.89,1.45125,1.245625,1.64375,1.08125,1.358125,1.004375,1.3725,1.345,3.230625,1.74625,3.623125,4.71125,3.645,3.92875,5.343125,3.57125,1.6625,2.546875,1.393125
5,49.82808613,2.320625,2.475625,1.365,3.599375,4.58375,2.475625,3.67125,4.70875,2.41125,1.61375,2.485625,1.255,1.235,1.63375,1.071875,1.38625,1.484375,2.22625,1.731875,4.134375,3.939375,1.868125,4.2075,4.026875,1.331875,2.19125,1.8525,1.288125,1.498125,1.234375,2.323125,2.476875,1.36,3.59875,4.5825,2.475,3.664375,4.6925,2.400625,1.61875,2.49875,1.263125,1.235,1.635,1.071875,1.401875,1.494375,2.2225,1.718125,4.118125,3.93625,1.86125,4.18375,4.011875,1.339375,2.1775,1.8525,1.289375,1.483125,1.224375,2.37625,2.515,1.370625,3.614375,4.591875,2.55,3.736875,4.720625,2.45125,1.65375,2.621875,1.26625,1.23375,1.63125,1.07,1.40125,1.565625,2.30625,1.783125,4.148125,3.961875,1.930625,4.224375,4.0425,1.34375,2.254375,1.908125,1.289375,1.49125,1.235,2.883125,3.02375,1.58875,3.83875,4.678125,3.246875,4.1825,4.855625,2.911875,2.075625,3.516875,1.371875,1.24375,1.62875,1.075,1.539375,2.0875,2.9475,2.33875,4.4325,4.21625,2.48625,4.59,4.27375,1.41625,3.045625,2.514375,1.283125,1.483125,1.2325
5,51.94007794,3.713125,3.44875,1.326875,3.699375,4.399375,1.455,2.468125,2.705625,1.2475,1.313125,1.465625,1.246875,1.2325,1.64625,1.07,1.396875,1.2625,1.425625,1.905,4.185625,2.399375,2.87375,4.928125,3.375625,1.46375,2.771875,1.645,1.28,1.4775,1.22625,3.7125,3.448125,1.3325,3.695625,4.38875,1.45625,2.469375,2.7075,1.255625,1.32375,1.47625,1.25,1.24625,1.646875,1.069375,1.38875,1.25875,1.414375,1.905625,4.17125,2.396875,2.86,4.9075,3.35875,1.45875,2.77375,1.64625,1.27125,1.47875,1.22,3.725,3.481875,1.34375,3.710625,4.4125,1.479375,2.515,2.775,1.255,1.32125,1.466875,1.239375,1.24125,1.648125,1.07,1.401875,1.29875,1.438125,1.953125,4.2,2.44,2.9,4.92125,3.401875,1.469375,2.81125,1.665,1.271875,1.47625,1.23375,3.905625,3.9125,1.550625,3.933125,4.63375,1.86875,3.329375,3.75125,1.26875,1.31625,1.475,1.248125,1.244375,1.645,1.068125,1.62125,1.77,1.5475,2.639375,4.6025,3.13375,3.50125,5.146875,3.9825,1.735,3.425625,2.035,1.275,1.466875,1.22625
5,49.61693801,2.32875,2.915625,1.35375,3.805625,4.5175,1.96625,4.025,4.766875,1.985625,1.69,2.461875,1.266875,1.24,1.633125,1.07,1.964375,3.33125,3.283125,2.29,4.614375,3.98125,1.881875,3.736875,3.04375,1.333125,1.510625,1.31375,1.29,1.501875,1.223125,2.32125,2.914375,1.3525,3.79875,4.5125,1.9625,4.01875,4.76,1.98625,1.695,2.46875,1.266875,1.233125,1.630625,1.06875,1.964375,3.321875,3.270625,2.289375,4.605625,3.9775,1.89,3.730625,3.039375,1.320625,1.51,1.31375,1.2925,1.494375,1.23875,2.359375,2.959375,1.364375,3.810625,4.514375,1.980625,4.045,4.75875,2.03375,1.7275,2.514375,1.271875,1.23125,1.62875,1.073125,1.986875,3.354375,3.314375,2.320625,4.611875,3.985,1.9075,3.758125,3.071875,1.34125,1.52125,1.326875,1.293125,1.503125,1.225625,2.915625,3.535625,1.533125,4.015625,4.61875,2.445625,4.359375,4.905625,2.525,2.224375,3.23875,1.35375,1.230625,1.6325,1.080625,2.360625,3.790625,3.759375,2.8025,4.784375,4.2125,2.349375,4.336875,3.68375,1.331875,1.615,1.41875,1.289375,1.499375,1.2425
5,54.04794919,1.6325,1.979375,1.37125,3.728125,4.67625,2.44625,3.174375,4.170625,1.5175,1.30625,1.490625,1.243125,1.23375,1.63375,1.07875,1.35375,1.02125,1.394375,0.94125,1.453125,1.093125,1.8175,4.01125,3.165625,1.875625,5.254375,3.680625,1.31375,2.314375,1.389375,1.6425,1.97625,1.369375,3.725,4.666875,2.435,3.17625,4.171875,1.518125,1.32125,1.4925,1.239375,1.23875,1.630625,1.0675,1.354375,1.025625,1.399375,0.93,1.4575,1.09625,1.8075,4.00625,3.15125,1.875625,5.223125,3.665625,1.313125,2.29875,1.39375,1.685625,2.0275,1.38625,3.76125,4.69125,2.521875,3.255,4.2475,1.55875,1.323125,1.51125,1.234375,1.24125,1.634375,1.079375,1.346875,1.029375,1.4025,0.934375,1.4775,1.120625,1.8425,4.080625,3.224375,1.944375,5.256875,3.7225,1.315625,2.394375,1.404375,2.125625,2.501875,1.59875,4.028125,4.778125,3.11875,3.836875,4.65125,1.92125,1.449375,1.95,1.23375,1.24,1.633125,1.06875,1.338125,1.02875,1.41,0.944375,1.709375,1.223125,2.25625,4.626875,3.733125,2.495625,5.495625,4.148125,1.345625,3.23875,1.62875
5,49.87911538,1.300625,1.36,1.275,2.915625,4.156875,1.550625,4.12375,4.859375,2.475,2.9875,4.785,1.6575,1.245,1.703125,1.07,1.36875,1.193125,1.63875,1.539375,4.0125,3.623125,2.45625,4.603125,4.09375,1.4525,2.976875,2.529375,1.29875,1.49625,1.224375,1.303125,1.355625,1.270625,2.91625,4.15,1.565,4.1175,4.858125,2.474375,2.98625,4.77625,1.66125,1.2325,1.703125,1.06375,1.37,1.1975,1.650625,1.526875,3.99375,3.608125,2.446875,4.589375,4.086875,1.4525,2.969375,2.525625,1.288125,1.498125,1.23375,1.314375,1.369375,1.27125,2.951875,4.184375,1.59,4.125,4.85875,2.515,3.026875,4.815625,1.685,1.244375,1.725,1.06375,1.368125,1.20375,1.658125,1.545625,4.021875,3.635,2.479375,4.595625,4.1025,1.465,3.00875,2.55,1.2925,1.49375,1.23875,1.49375,1.620625,1.266875,3.33625,4.473125,2.04375,4.41125,4.951875,3.1025,3.548125,5.138125,2.209375,1.276875,2.006875,1.07375,1.425625,1.465,1.894375,2.044375,4.431875,4.006875,3.049375,4.83125,4.30875,1.730625,3.800625,3.13,1.28875,1.5475,1.261875
5,50.46777706,1.270625,1.228125,1.26,1.7675,1.89625,1.24125,4.115625,4.568125,1.718125,4.493125,5.075,1.948125,1.81625,3.035,1.079375,1.67375,2.384375,1.561875,2.488125,4.686875,2.24625,3.181875,4.639375,2.34375,1.828125,3.078125,1.42125,1.305625,1.510625,1.235,1.270625,1.228125,1.260625,1.784375,1.90625,1.246875,4.10875,4.55625,1.72,4.48875,5.06125,1.950625,1.810625,3.034375,1.083125,1.68125,2.37,1.56,2.48625,4.67,2.24,3.183125,4.61875,2.3475,1.833125,3.07125,1.419375,1.304375,1.509375,1.223125,1.25625,1.220625,1.258125,1.8725,2.035,1.24625,4.15625,4.5975,1.83375,4.51,5.088125,2.005,1.90125,3.181875,1.093125,1.718125,2.46125,1.591875,2.540625,4.701875,2.311875,3.2375,4.65375,2.43375,1.905,3.209375,1.46875,1.306875,1.510625,1.235,1.273125,1.23125,1.25625,2.29125,2.815,1.289375,4.390625,4.79875,2.405,4.6375,5.205,2.445,2.44125,4.1,1.2,1.92375,3.105,1.91625,2.946875,4.87375,2.92125,3.600625,4.8575,3.009375,2.3875,4.008125,1.799375,1.329375,1.52375,1.22375
5,50.5240132,3.4925,4.026875,2.0475,3.451875,4.578125,2.071875,1.99375,2.6075,1.290625,1.31125,1.461875,1.241875,1.23375,1.638125,1.07875,1.53875,1.948125,2.19875,1.599375,4.1675,3.63625,2.115625,4.8575,3.689375,1.34,2.225,1.85,1.278125,1.47,1.224375,3.493125,4.019375,2.04625,3.4575,4.570625,2.055625,1.9975,2.621875,1.286875,1.304375,1.461875,1.2425,1.234375,1.6325,1.07,1.533125,1.956875,2.206875,1.619375,4.148125,3.628125,2.105,4.84625,3.6675,1.345,2.206875,1.84375,1.28,1.478125,1.23375,3.50875,4.044375,2.1,3.49,4.584375,2.1175,2.04625,2.695,1.296875,1.3175,1.461875,1.241875,1.235,1.6325,1.076875,1.550625,2.034375,2.266875,1.6575,4.183125,3.66375,2.13875,4.861875,3.693125,1.343125,2.2375,1.865,1.279375,1.476875,1.226875,3.770625,4.18375,2.621875,3.863125,4.69125,2.685,2.66,3.52375,1.51,1.315625,1.453125,1.2475,1.23375,1.631875,1.07,1.883125,2.818125,2.98125,2.086875,4.4325,4.005,2.51,5.1175,4.0775,1.36875,2.720625,2.394375,1.2725,1.461875,1.231875
5,50.54848987,2.32125,2.71,1.3125,3.615,4.654375,1.744375,3.395,4.62,1.66375,1.396875,1.8625,1.235,1.2325,1.629375,1.06375,1.44375,1.851875,2.39625,1.74375,4.464375,4.066875,1.663125,4.051875,3.724375,1.345,1.83375,1.475625,1.303125,1.490625,1.23875,2.320625,2.70875,1.319375,3.606875,4.6525,1.733125,3.3875,4.61375,1.6625,1.41,1.86375,1.240625,1.233125,1.629375,1.07875,1.445,1.86125,2.394375,1.7475,4.435625,4.064375,1.68125,4.034375,3.70375,1.345,1.84,1.4675,1.303125,1.49875,1.22375,2.4,2.784375,1.328125,3.63625,4.660625,1.80875,3.48375,4.655,1.71875,1.436875,1.96125,1.241875,1.23375,1.630625,1.076875,1.465,1.935,2.48875,1.81,4.479375,4.090625,1.740625,4.11125,3.7775,1.345625,1.8975,1.525,1.29875,1.499375,1.239375,2.930625,3.31875,1.510625,3.865625,4.75375,2.388125,4.086875,4.878125,2.338125,1.686875,2.94375,1.271875,1.238125,1.6325,1.08375,1.655,2.620625,3.129375,2.36375,4.68,4.298125,2.275625,4.58875,4.131875,1.396875,2.625625,1.93875,1.290625,1.49875,1.23375
5,50.0103021,1.630625,1.62875,1.2675,3.721875,4.28625,1.491875,4.365,4.703125,1.91875,2.66625,3.353125,1.269375,1.233125,1.639375,1.07,1.79375,2.49375,1.65625,2.705625,4.6125,2.65375,2.843125,4.806875,2.768125,1.374375,2.30625,1.41,1.290625,1.495625,1.2325,1.629375,1.628125,1.26,3.71,4.2725,1.4925,4.3575,4.694375,1.915,2.66375,3.3625,1.274375,1.2325,1.630625,1.06875,1.785625,2.491875,1.663125,2.705,4.60375,2.648125,2.84,4.79625,2.75375,1.378125,2.289375,1.416875,1.29125,1.493125,1.238125,1.675,1.68875,1.25875,3.74125,4.303125,1.521875,4.360625,4.70875,1.97125,2.721875,3.44375,1.279375,1.230625,1.629375,1.07375,1.838125,2.56375,1.699375,2.73375,4.628125,2.704375,2.880625,4.805625,2.799375,1.385625,2.369375,1.435625,1.29875,1.495625,1.223125,2.1675,2.2125,1.28875,3.963125,4.530625,1.868125,4.483125,4.82875,2.553125,3.284375,4.134375,1.411875,1.2325,1.63,1.068125,2.220625,3.290625,2.145,3.103125,4.80625,3.294375,3.335,5.015625,3.30625,1.496875,3.091875,1.6975,1.2975,1.49375,1.238125
5,50.29736395,1.281875,1.231875,1.26625,2.426875,2.82,1.28125,4.3475,4.635625,1.564375,4.273125,4.835625,1.58,1.424375,2.124375,1.065625,1.41,1.160625,1.373125,2.19125,3.889375,1.579375,3.515,4.895,2.45,2.140625,3.93,1.77,1.28875,1.506875,1.225,1.275,1.23375,1.258125,2.418125,2.81625,1.271875,4.334375,4.620625,1.561875,4.2525,4.825,1.576875,1.42625,2.119375,1.060625,1.409375,1.1625,1.38,2.1925,3.870625,1.58,3.515,4.87125,2.439375,2.136875,3.925625,1.75875,1.305625,1.50375,1.2325,1.275,1.235,1.258125,2.539375,3,1.2825,4.364375,4.661875,1.659375,4.310625,4.89875,1.67,1.488125,2.24,1.0475,1.43875,1.221875,1.38625,2.280625,4.0125,1.68875,3.5725,4.91375,2.565625,2.199375,4.0875,1.828125,1.29875,1.519375,1.22,1.283125,1.234375,1.26625,3.069375,3.76875,1.434375,4.5025,4.809375,2.246875,4.52375,5.103125,2.24375,1.87375,3.010625,1.069375,1.631875,1.678125,1.45375,2.685625,4.53375,2.264375,3.92875,5.078125,3.200625,2.645625,4.795,2.265,1.329375,1.64625,1.246875
5,50.63414584,1.255,1.23375,1.26875,2.37375,3.520625,1.425625,3.881875,4.850625,2.4175,3.035,5.023125,1.74375,1.233125,1.768125,1.068125,1.66375,2.495,2.97375,1.94875,4.571875,4.075,1.551875,3.378125,3.0925,1.32375,1.5,1.329375,1.30625,1.518125,1.2425,1.256875,1.230625,1.2625,2.36375,3.508125,1.41875,3.8725,4.84,2.410625,3.020625,5.011875,1.731875,1.234375,1.778125,1.070625,1.663125,2.49125,2.965,1.938125,4.556875,4.07,1.56375,3.360625,3.09625,1.3375,1.5075,1.331875,1.31625,1.52375,1.225,1.24875,1.235,1.26875,2.491875,3.6125,1.44375,3.92875,4.848125,2.493125,3.109375,5.05375,1.811875,1.241875,1.8175,1.0625,1.699375,2.53625,3.02875,2.013125,4.5825,4.095,1.6075,3.475625,3.174375,1.34,1.5175,1.33125,1.304375,1.524375,1.225625,1.2875,1.40125,1.275,3.128125,4.2125,1.738125,4.323125,4.9375,3.03875,3.7275,5.26875,2.316875,1.305625,2.36,1.088125,2.0025,3.13125,3.555625,2.595,4.791875,4.3575,2.1775,4.199375,3.82,1.3475,1.63125,1.450625,1.298125,1.525,1.2425
5,50.42079697,2.183125,2.33625,1.313125,3.424375,4.635,2.179375,3.64875,4.679375,1.824375,1.46625,2.51375,1.2475,1.2325,1.62875,1.0825,1.33875,1.126875,1.648125,1.386875,3.70375,3.57375,1.936875,4.368125,4.02,1.5125,3.599375,2.811875,1.290625,1.480625,1.245,2.176875,2.338125,1.316875,3.42125,4.63,2.17375,3.646875,4.66875,1.826875,1.461875,2.508125,1.248125,1.233125,1.629375,1.075,1.35625,1.133125,1.633125,1.38625,3.686875,3.564375,1.93125,4.360625,4.02,1.504375,3.583125,2.79875,1.288125,1.485625,1.238125,2.245625,2.3925,1.324375,3.4425,4.64625,2.248125,3.705,4.69625,1.893125,1.505625,2.595,1.258125,1.239375,1.621875,1.08,1.3475,1.16625,1.67375,1.42625,3.749375,3.6125,1.980625,4.395,4.035625,1.53875,3.663125,2.85625,1.286875,1.495625,1.24,2.846875,2.91375,1.46625,3.685,4.735625,2.900625,4.196875,4.871875,2.57125,2.02,3.32875,1.305,1.234375,1.63125,1.08375,1.385625,1.38625,2.0275,1.86875,4.23125,3.97,2.44375,4.66875,4.245625,1.8675,4.458125,3.445,1.283125,1.575,1.2925
